Date,Win_Score,Lose_Score,Home,Away,WinnerHome,KenPomRank_Away,KenPomVal_Away,BPIrank_Away,BPIval_Away,SRS_Away,o_eff_Away,d_eff_Away,ppg_Away,papg_Away,Pace_Away,Three_Par_Away,True_Shoot_Away,Tov_Away,Opp_Three_Par_Away,Opp_True_Shoot_Away,Opp_Tov_Away,KenPomRank_Home,KenPomVal_Home,BPIrank_Home,BPIval_Home,SRS_Home,o_eff_Home,d_eff_Home,ppg_Home,papg_Home,Pace_Home,Three_Par_Home,True_Shoot_Home,Tov_Home,Opp_Three_Par_Home,Opp_True_Shoot_Home,Opp_Tov_Home
2/9/16,71,45,Tennessee,Auburn,1,189,-2.56,180,-0.9,0.15,101.58,100.64,70.7,78.1,72.5,0.439,0.504,16.4,0.355,0.542,15.2,103,7.31,97,4.6,7.8,109.98,97.98,75.1,75.2,70.9,0.362,0.519,13.4,0.349,0.522,14.6
2/9/16,71,56,Eastern Michigan,Central Michigan,1,158,0.51,140,1.4,-0.67,108.36,107.48,75.6,72.8,67.4,0.467,0.554,11.9,0.343,0.535,13.7,150,1.27,166,0,-0.14,104.44,102.81,77.4,74.5,72.5,0.307,0.539,15.2,0.404,0.529,18.5
2/9/16,69,51,Central Florida,Cincinnati,0,32,17.06,23,13,15.19,112.05,89.5,73.3,63.3,65.5,0.366,0.527,13.7,0.352,0.486,17.2,185,-1.89,173,-0.5,0.18,101.27,99.79,68.7,71.6,68.3,0.391,0.527,18.4,0.349,0.498,11.4
2/9/16,81,63,Rhode Island,George Mason,1,198,-3.32,209,-2.4,-1.79,99.33,100.76,66.9,72.3,67.7,0.312,0.487,15.6,0.348,0.517,9,82,9.37,75,6.3,7.92,107.47,94.36,69.4,64.8,65.1,0.331,0.535,15.1,0.296,0.522,16.7
2/9/16,45,44,Western Michigan,Miami (OH),0,247,-7.25,258,-5.3,-5.91,95.47,102.95,63.3,68.2,65.6,0.327,0.5,16.1,0.423,0.552,18.3,181,-1.65,196,-1.7,-2.07,101.41,103.07,73.2,73.5,68.7,0.312,0.531,15.4,0.413,0.547,15.3
2/9/16,77,72,Florida,Mississippi,1,77,9.88,82,5.8,7.91,110.11,97.8,75.2,72.1,70,0.389,0.525,14.4,0.386,0.531,17.3,35,16.64,38,10.1,14.69,110.33,88.7,74.4,68.9,70.1,0.371,0.516,13.5,0.322,0.503,16
2/9/16,87,61,Marist,Monmouth,0,95,8.1,84,5.7,5.29,104.68,96.43,79.5,72.3,73.9,0.348,0.546,14.5,0.418,0.502,17.2,307,-13.97,294,-7.7,-11.69,98.75,114.36,71.5,78.7,69,0.424,0.535,15.4,0.351,0.566,14.6
2/9/16,80,72,Utah State,New Mexico,1,115,5.14,108,4.1,5.21,107.9,99.21,76,73.4,72.2,0.303,0.565,18.5,0.397,0.52,14.8,134,3.25,147,1.2,2.68,109.46,104.37,73.4,71.5,68.2,0.391,0.551,15.3,0.368,0.535,14.5
2/9/16,75,74,Kent State,Northern Illinois,1,165,-0.18,164,0.2,-0.46,99.03,98.17,72.4,67.2,69.3,0.346,0.525,15.5,0.414,0.511,17.9,179,-1.37,167,0,-1.53,104,104.75,73.8,72.4,68.1,0.301,0.531,14.6,0.351,0.545,15
2/9/16,71,63,Ohio State,Northwestern,1,68,11.04,64,7.3,10.16,112.15,95.4,72,66,64.4,0.417,0.546,13.6,0.369,0.507,14.2,76,10,74,6.4,9.39,107.1,92.42,70.3,68,67.7,0.328,0.527,16.2,0.371,0.501,14.8
2/9/16,72,69,Ball State,Ohio,0,141,2.56,136,1.8,1.9,108.7,104.9,78.5,74.8,70.4,0.385,0.583,15,0.34,0.534,12.7,155,0.84,160,0.5,0.11,101.94,100.53,70.8,66.8,66.2,0.426,0.554,17.2,0.357,0.509,14.7
2/9/16,88,72,Central Arkansas,Southeastern Louisiana,1,310,-14.46,314,-9,-13.61,94.25,111.24,71,75.4,70.6,0.354,0.542,18.9,0.379,0.547,16.7,321,-15.98,317,-9.3,-15.17,96.77,115.72,75.4,83.7,73.7,0.3,0.531,17,0.357,0.573,13.7
2/9/16,65,53,Texas State,Texas-Arlington,0,102,7.45,83,5.7,5.02,104.85,96.82,78.9,69.1,72.8,0.419,0.527,15.5,0.414,0.505,18.1,212,-4.43,189,-1.2,-5.36,96.09,102.32,66,64.3,65.2,0.271,0.51,15.6,0.344,0.522,18.6
2/9/16,71,69,Buffalo,Toledo,0,123,4.02,118,2.8,2.96,107.52,102.16,77.6,71.4,70.4,0.384,0.566,14.5,0.369,0.537,15.5,138,2.95,134,1.8,1.34,103.43,100.06,77.4,75.3,72.6,0.37,0.54,15.9,0.36,0.532,15.8
2/10/16,85,82,Texas Tech,Iowa State,1,20,20.95,25,12.8,16.93,120.73,95.9,81.8,75,71.5,0.351,0.59,14.1,0.356,0.522,14.5,54,13.78,57,7.9,12.41,113.17,94.37,72,69.9,66.7,0.304,0.547,15.5,0.378,0.529,15.9
2/10/16,63,62,Alabama,Texas A&M,1,18,21.26,21,13,18.45,114.22,87.35,76.4,66.4,68.6,0.373,0.542,14.3,0.401,0.503,17.9,96,8.07,99,4.5,7.14,104.74,93.72,66.5,67.9,66.1,0.436,0.525,17.3,0.342,0.503,15.3
2/10/16,82,77,Southern Methodist,Tulsa,0,65,11.5,68,7.1,9.79,110.28,94.85,73.6,69.6,68.8,0.363,0.536,13.6,0.369,0.526,17.5,16,21.98,12,15,18.42,121.21,92.47,77.3,63.4,66.1,0.268,0.578,15.7,0.4,0.492,15.8
2/10/16,96,91,Marquette,Providence,1,44,14.49,62,7.4,11.94,109.39,91.16,73.6,70.1,69.8,0.371,0.523,13.9,0.331,0.524,17.8,97,7.91,101,4.5,7.66,108.2,96.3,76.3,74.2,72.4,0.303,0.559,17.7,0.346,0.521,16.4
2/10/16,82,72,Kansas State,Baylor,0,24,19.06,29,11.8,16.13,119.52,95.2,77.1,69.6,67.6,0.286,0.555,15.5,0.346,0.545,17.6,55,13.46,63,7.4,12.31,108.87,90.25,70.7,68.2,67.5,0.311,0.518,16.9,0.363,0.528,18.1
2/10/16,72,52,Nevada,Air Force,1,242,-6.92,252,-4.8,-5.51,97,103.51,68.4,72.8,68.9,0.339,0.523,16.8,0.462,0.544,16.9,124,3.94,130,2,2.85,100.96,95.23,75.7,72.1,72.3,0.287,0.521,15.2,0.35,0.496,15
2/10/16,71,51,Boston University,American,1,319,-15.34,298,-7.9,-14.18,87.41,107.59,57.6,65.7,62,0.385,0.522,20,0.302,0.545,16.5,231,-5.88,215,-2.6,-6.79,99.08,107.13,73,72.5,69.4,0.395,0.559,17.4,0.37,0.528,14.8
2/10/16,79,70,Eastern Illinois,Austin Peay,0,217,-5.1,226,-3.3,-6.04,101.02,107.76,76.1,76.8,70.5,0.315,0.549,16.8,0.389,0.558,16.2,266,-9.34,261,-5.3,-8.35,98.09,108.96,71.5,73.8,68.3,0.382,0.532,15.3,0.368,0.543,16.7
2/10/16,97,93,Colorado State,Boise State,1,90,8.61,66,7.2,7.23,109.45,98.02,77.5,70.2,70.5,0.424,0.559,14.4,0.379,0.544,18.6,144,2.17,132,2,2.31,111.11,106.28,79.4,77.2,69.3,0.433,0.545,13.8,0.395,0.554,13.1
2/10/16,81,75,Seton Hall,Butler,0,30,17.27,28,12.1,16.46,117.84,94.72,79.9,71,69.8,0.305,0.564,12.5,0.363,0.533,16.4,29,18.27,33,11,14.66,110.16,88.27,74.2,67.8,70.7,0.297,0.529,16.4,0.33,0.49,16.6
2/10/16,75,67,Cal State Northridge,Cal State Fullerton,1,264,-8.82,241,-4.4,-7.12,99.16,107.99,70.1,74.2,70,0.342,0.512,16,0.386,0.538,14.2,239,-6.52,262,-5.6,-6.85,97.39,105.38,71.4,75.4,71.4,0.247,0.517,16.9,0.331,0.535,16.4
2/10/16,81,73,Belmont,Jacksonville State,1,296,-12.58,297,-7.8,-10.26,95.44,108.67,67.7,72.1,66.6,0.396,0.509,13.8,0.322,0.553,16.1,129,3.51,119,2.8,1.19,111.79,108.7,82.4,78.4,72.8,0.504,0.611,17.3,0.349,0.541,14.4
2/10/16,79,66,Davidson,La Salle,1,267,-9.34,277,-6.7,-6.09,97.48,105.71,64.1,73.5,67.2,0.446,0.508,16.9,0.358,0.559,16.5,106,6.73,109,3.9,5.74,113.52,104.19,79,78.1,71.2,0.441,0.558,12.5,0.353,0.548,13.8
2/10/16,67,53,Holy Cross,Lafayette,1,326,-16.42,325,-9.9,-15,95.42,115.4,71.4,80.4,69.7,0.385,0.535,16.3,0.364,0.562,14.3,285,-11.39,295,-7.7,-11.2,93.4,108.37,64.8,69.9,64.6,0.409,0.515,14.9,0.408,0.563,17.2
2/10/16,80,65,Bucknell,Lehigh,0,191,-2.71,170,-0.2,-4.42,100.86,105.95,70.9,69.1,67.2,0.34,0.554,16.9,0.386,0.534,16.2,172,-0.89,149,1.1,-2.09,102.56,104.56,79,73.8,71.5,0.357,0.568,16.4,0.359,0.525,15.6
2/10/16,94,83,South Carolina,Louisiana State,1,81,9.56,81,5.8,8.79,112.28,98.54,78.8,77.1,72.9,0.312,0.543,14.1,0.371,0.543,16.2,58,12.87,53,8.6,12.01,108.83,91.25,76,69.3,71.4,0.301,0.525,15.9,0.411,0.508,17.9
2/10/16,54,43,Bradley,Loyola (IL),0,184,-1.73,199,-1.8,-0.7,98.11,98.22,64.3,65.1,65.5,0.332,0.523,17.1,0.339,0.531,19.4,323,-16.03,330,-10.9,-10.91,86.83,101.75,56,69.9,67.3,0.37,0.473,22.4,0.325,0.536,15.2
2/10/16,98,90,Houston,Memphis,1,75,10.1,59,7.6,9.84,106.65,91.89,76.6,70.3,73.5,0.299,0.511,13.8,0.323,0.49,16.4,61,11.81,58,7.6,10.3,116.02,100.18,77.4,69.3,66.3,0.321,0.553,12.9,0.349,0.513,15.5
2/10/16,82,74,Minnesota,Michigan,0,50,14.15,37,10.4,13.75,116.93,95.27,73.8,67.4,65.7,0.44,0.573,13.1,0.363,0.539,16.1,192,-2.77,181,-1,0.86,101.43,99.03,68,74,68.4,0.345,0.502,14.4,0.344,0.552,15.5
2/10/16,86,71,Vanderbilt,Missouri,1,159,0.2,165,0.1,2.5,103.62,98.95,68.6,73,69.3,0.325,0.515,15.8,0.392,0.529,14,25,18.76,17,13.6,17.2,114.58,89.32,75.9,67.4,69.2,0.38,0.561,14.7,0.306,0.47,12
2/10/16,83,69,Northern Iowa,Missouri State,1,224,-5.38,256,-5.2,-3.52,99.1,102.63,67.3,72.5,69.1,0.293,0.499,15.9,0.356,0.541,15.5,67,11.13,79,6,8.78,110.18,95.86,68.8,64,64.1,0.427,0.572,14.2,0.395,0.514,15.8
2/10/16,71,51,Loyola (MD),Navy,0,204,-3.68,191,-1.4,-4.99,95.54,100.98,67.6,64.7,64.9,0.265,0.525,16.8,0.415,0.526,17.8,288,-11.85,267,-5.8,-10.9,96.95,110.83,69.7,75.3,67.4,0.311,0.519,16.3,0.327,0.554,14.7
2/10/16,72,61,Wisconsin,Nebraska,1,85,8.82,89,5.1,8.84,110.67,96.76,72.2,69,67.1,0.321,0.538,14.9,0.34,0.541,17.1,38,16.55,42,9.8,13.4,110.69,89.7,67.8,63.8,64.1,0.342,0.524,14.6,0.289,0.517,16.3
2/10/16,67,53,Saint Louis,Richmond,0,99,7.7,91,5,7.28,113.76,102.18,76.6,73.8,68.8,0.365,0.568,13.2,0.324,0.543,15.6,226,-5.56,229,-3.5,-2.73,96.16,99.42,65.8,72,69.4,0.352,0.517,17.6,0.406,0.539,16.2
2/10/16,84,66,George Washington,Saint Joseph's,0,43,15.37,51,8.7,12.1,112.75,94.37,77.2,70.1,70.1,0.356,0.548,12.3,0.415,0.508,14.2,53,13.86,43,9.7,11.43,113.59,96.2,75.7,68.5,67.5,0.331,0.553,14.1,0.357,0.518,15.2
2/10/16,58,57,Fresno State,San Diego State,1,46,14.35,60,7.5,11.89,104.7,86.56,68.6,60.6,66.2,0.327,0.516,15.6,0.355,0.469,15.8,108,6.63,123,2.5,5.27,106.16,97.44,75.1,70.7,70.1,0.3,0.524,13.1,0.395,0.53,18.5
2/10/16,64,61,Nevada-Las Vegas,San Jose State,1,249,-7.46,284,-7,-5.79,95.61,102.02,70.5,73.9,71.3,0.387,0.517,16.9,0.34,0.532,15.2,117,5.09,95,4.8,5.5,103.05,94.33,78.2,73.5,74,0.377,0.537,16.2,0.323,0.51,17.4
2/10/16,96,92,Omaha,South Dakota State,1,80,9.57,77,6.3,5.44,108.99,99.62,76.2,68.1,68.8,0.367,0.558,14.7,0.329,0.518,15.5,148,1.83,163,0.2,-0.24,106.34,105.38,85.3,81.8,76.4,0.296,0.564,14.6,0.355,0.565,17.3
2/10/16,85,78,Indiana State,Southern Illinois,0,139,2.8,133,1.9,2.79,105.02,100.2,73.8,69.7,69.9,0.338,0.544,16.8,0.352,0.544,18.9,168,-0.37,184,-1,0.04,97.42,96.19,67.8,69.4,70,0.38,0.496,16.2,0.331,0.514,15.7
2/10/16,76,72,Fordham,St. Bonaventure,0,89,8.63,86,5.5,6.55,111.29,100.62,77.7,73,69.1,0.376,0.56,14.2,0.377,0.532,16.1,161,-0.06,128,2.1,1.87,101.81,98.64,71.2,68.6,68.3,0.403,0.545,17.8,0.393,0.551,20.1
2/10/16,85,55,Tennessee State,Tennessee Tech,1,196,-3.14,188,-1.2,-3.21,105.94,109.21,77.9,75.5,70.1,0.423,0.577,15.5,0.345,0.534,14,164,-0.11,177,-0.8,-1.81,99.17,100.12,73.3,68.8,69.4,0.294,0.539,16.8,0.417,0.526,19.2
2/10/16,100,92,East Carolina,Tulane,0,200,-3.39,218,-2.8,-0.85,96.92,96.84,65.9,70.5,67.9,0.356,0.484,16.3,0.308,0.523,16.2,190,-2.7,198,-1.8,-0.38,103.39,102.79,68.3,71.9,67,0.382,0.524,16.9,0.394,0.534,15.7
2/10/16,71,66,Georgia Tech,Wake Forest,1,118,4.78,116,3.2,5.53,107.23,97.65,74,79,71.9,0.343,0.528,17.2,0.326,0.538,13,51,14.13,54,8.5,12.51,114.24,95.4,73.3,70.7,67,0.278,0.533,14,0.305,0.525,12.7
2/10/16,90,82,Utah,Washington,1,66,11.22,92,4.9,11.21,110.24,94.09,83.9,80.8,78,0.332,0.527,14.8,0.293,0.521,17.3,33,16.79,40,10.1,15.5,116.79,94.23,77.2,69.5,67.7,0.373,0.588,16,0.326,0.507,13.3
2/11/16,85,78,Indiana,Iowa,1,23,20.24,24,12.9,17.01,116.29,91.08,77.6,69.3,69.1,0.355,0.546,12.6,0.382,0.506,16,11,23.05,10,15.8,19.59,123.27,93.87,82.6,69.9,69.1,0.409,0.612,16.7,0.312,0.525,16.4
2/11/16,83,63,University of California,Oregon,1,12,22.68,22,13,18.05,118.31,91.71,78.7,68.8,69.5,0.34,0.562,13.9,0.343,0.517,17.4,28,18.32,30,11.8,15.39,112.14,89,74.9,67.3,68.2,0.337,0.55,15.3,0.265,0.489,12.3
2/11/16,80,77,Southern Mississippi,Alabama-Birmingham,0,116,5.12,98,4.6,3.5,107.71,101.11,79,70.4,69.4,0.341,0.571,15.4,0.353,0.506,15.4,305,-13.84,323,-9.8,-10.58,94.18,108.58,64.3,70.5,65,0.482,0.532,18.1,0.444,0.549,15.5
2/11/16,69,68,New Hampshire,Albany (NY),1,121,4.25,94,4.8,0.93,103.84,101,75.6,66.1,67.8,0.317,0.558,15.6,0.395,0.508,16.6,235,-6.01,216,-2.7,-7.89,96.27,106.33,71,69.6,68.6,0.343,0.515,14.5,0.369,0.523,13.6
2/11/16,69,68,Texas State,Appalachian State,1,258,-8.17,263,-5.7,-7.91,98.26,107.56,70.5,77.4,70.8,0.401,0.514,17.8,0.256,0.544,13.7,212,-4.43,189,-1.2,-5.36,96.09,102.32,66,64.3,65.2,0.271,0.51,15.6,0.344,0.522,18.6
2/11/16,86,82,Louisiana-Monroe,Little Rock,1,56,13.24,56,8.1,7.12,107.2,94.35,71.1,60.8,64.5,0.354,0.553,13.6,0.395,0.496,18.5,133,3.31,124,2.4,-0.18,103.45,102.1,72.7,69.4,66.5,0.325,0.546,15.4,0.381,0.511,14.9
2/11/16,83,73,Louisiana,Arkansas State,1,251,-7.51,237,-4.2,-7.48,96.68,105.29,73.6,75.9,72.7,0.307,0.514,15.2,0.372,0.502,13.2,112,5.96,102,4.4,2.62,108.42,102.98,79.6,72.8,71.6,0.341,0.536,14.4,0.3,0.525,14.7
2/11/16,68,54,Hartford,Binghamton,0,325,-16.16,318,-9.3,-14.08,84.27,103.22,60.9,68.6,67.4,0.371,0.483,18.1,0.362,0.528,16,324,-16.06,320,-9.4,-14.29,96.39,114.93,70.8,78.4,69.9,0.473,0.531,14.9,0.345,0.557,15.9
2/11/16,114,89,San Francisco,Brigham Young,0,52,13.89,48,9,12.36,111.91,93.95,83.6,72.8,74,0.364,0.56,13.6,0.38,0.515,15.7,205,-3.75,222,-3,-2.92,104.81,107.21,77.6,78.7,70.9,0.358,0.535,14.8,0.393,0.55,13.8
2/11/16,73,70,Long Beach State,Cal Poly,1,203,-3.65,195,-1.7,-3.49,105.12,109.08,72.4,75.2,67.8,0.376,0.515,12.7,0.318,0.555,13.8,,,,,,,,,,,,,,,,
2/11/16,74,52,Hawaii,UC-Irvine,1,84,9.1,87,5.4,5.33,103.99,95.11,71.2,66.1,67.6,0.306,0.544,15.9,0.369,0.49,14.7,60,12.16,117,2.9,9.03,107.63,93.57,77.1,66.7,71.6,0.379,0.555,15.8,0.35,0.5,18
2/11/16,72,66,UC-Davis,UC-Santa Barbara,0,105,6.83,72,6.7,3.79,103.76,96.8,70.8,67.2,68.3,0.359,0.533,16,0.415,0.505,15.5,241,-6.64,260,-5.3,-5.58,92.43,99.24,63.8,66,67.1,0.288,0.511,18.6,0.37,0.506,17.3
2/11/16,90,67,Siena,Canisius,1,237,-6.29,217,-2.8,-5.62,105.14,112,76.5,78.4,68.9,0.415,0.533,13.5,0.384,0.583,17,128,3.67,112,3.6,1.73,105,101.37,78.2,73.3,71,0.294,0.559,18.7,0.345,0.516,14.9
2/11/16,74,67,St. Francis (NY),Central Connecticut,1,,,,,,,,,,,,,,,,,284,-11.23,269,-6.1,-11.24,89.54,104.25,65.5,66.6,66.9,0.434,0.5,17.4,0.256,0.505,16.1
2/11/16,67,61,Western Carolina,Chattanooga,1,109,6.5,107,4.2,3.24,105.51,99.23,75.8,67.5,68.1,0.371,0.565,15.7,0.361,0.527,18,194,-2.92,214,-2.6,-4.98,98.25,103.29,72.9,73.2,70.4,0.366,0.527,17.1,0.374,0.54,18.1
2/11/16,95,75,Furman,Citadel,1,312,-14.51,312,-8.6,-15.95,98.04,116.06,86,92.6,81.2,0.5,0.534,14.6,0.313,0.598,17.8,175,-1.01,153,0.9,-2.83,102.02,104.37,71.1,66.7,66.3,0.421,0.557,17.4,0.364,0.53,16.9
2/11/16,63,58,Temple,Connecticut,1,26,18.71,18,13.5,15.89,112.48,88.4,73.1,63.5,66.1,0.336,0.555,14,0.362,0.481,15.4,86,8.82,80,5.9,7.69,106.88,94.37,68.7,67.6,65.8,0.375,0.498,11.8,0.322,0.503,13.8
2/11/16,69,60,Delaware,Drexel,1,245,-7.16,257,-5.2,-5.42,96.7,103.77,63.2,70.4,65.6,0.3,0.484,14.6,0.325,0.557,15.7,275,-10.22,291,-7.6,-8.62,98.19,109.31,66.2,75.7,67.4,0.311,0.498,15.3,0.472,0.548,11.7
2/11/16,61,50,Morehead State,Eastern Kentucky,1,201,-3.58,207,-2.3,-3.53,104.74,109.02,80.5,79.1,73.4,0.371,0.597,17.9,0.368,0.565,17.7,126,3.78,145,1.3,1.04,103.31,100.25,73.6,69,67.5,0.267,0.524,15.1,0.352,0.552,19.2
2/11/16,86,82,North Carolina-Wilmington,Elon,1,160,0.2,174,-0.5,-0.67,103.6,103.68,75.9,75.4,71.7,0.456,0.545,15.6,0.306,0.528,14.2,83,9.21,103,4.3,6.25,108.31,98.8,79.4,72.1,71.3,0.332,0.546,13.5,0.29,0.525,17.9
2/11/16,91,77,Bryant,Fairleigh Dickinson,0,280,-10.63,278,-6.7,-10.9,99.82,113.27,77.5,78.8,72.4,0.324,0.546,15.3,0.367,0.56,18,346,-21.7,345,-13.3,-18.58,89.86,114.99,65.1,76.2,68.4,0.342,0.498,17.2,0.404,0.547,13.8
2/11/16,71,64,USC Upstate,Florida Gulf Coast,0,162,-0.08,182,-1,-0.79,101.04,100.51,77.2,70.7,69.7,0.25,0.546,15,0.359,0.501,14.6,,,,,,,,,,,,,,,,
2/11/16,85,72,Syracuse,Florida State,1,48,14.26,47,9.4,12.16,112.9,94.47,78,74,71.8,0.316,0.551,15.5,0.37,0.541,16.4,27,18.57,32,11,14.62,112.35,89.41,70,65.1,64.9,0.421,0.533,15.3,0.397,0.5,16.9
2/11/16,89,85,Campbell,Gardner-Webb,1,236,-6.02,224,-3.1,-6.92,97.13,105.36,75,74.3,71,0.396,0.522,15.6,0.367,0.547,17.1,297,-12.82,265,-5.7,-11.07,97.64,112.01,73.6,73.4,70,0.404,0.552,15,0.315,0.546,16.7
2/11/16,77,71,Troy,Georgia Southern,0,210,-4.31,187,-1.2,-5.65,101.39,107.54,75.9,74.4,71.2,0.438,0.523,13.8,0.404,0.542,17.9,281,-10.69,288,-7.3,-9.21,95.76,107.47,69.2,75.1,70.1,0.371,0.498,14.9,0.358,0.538,15.2
2/11/16,79,78,South Alabama,Georgia State,1,180,-1.39,178,-0.8,-2.8,98.29,100.3,65.7,65,65.1,0.273,0.524,15.7,0.41,0.523,18.6,259,-8.22,255,-5,-8.18,92.62,102.54,69.2,73.5,70.3,0.344,0.503,17.5,0.367,0.521,15.6
2/11/16,92,66,Portland,Gonzaga,0,21,20.82,26,12.5,16.92,117.39,92.06,78.9,65.6,68.1,0.355,0.587,14.7,0.331,0.48,13.1,206,-4.01,221,-3,-2.21,104.77,106.38,77.6,79.8,72.7,0.391,0.537,14.4,0.359,0.555,15.8
2/11/16,86,85,Detroit,Green Bay,0,127,3.74,142,1.3,1.16,105.4,102.16,83.7,80,77.3,0.311,0.533,13.5,0.339,0.546,18.8,,,,,,,,,,,,,,,,
2/11/16,68,67,Coastal Carolina,High Point,0,149,1.54,138,1.6,-0.52,108.33,107.36,77.3,70.6,67.7,0.263,0.569,13.6,0.38,0.548,18.5,176,-1.09,143,1.3,-1.85,99.38,100.62,73,66.5,68.3,0.375,0.539,15.4,0.414,0.486,13.8
2/11/16,86,80,William & Mary,Hofstra,0,92,8.43,104,4.2,5.02,109.17,100.88,78.9,73.8,70.2,0.396,0.55,14.3,0.341,0.517,14.2,87,8.79,96,4.8,5.57,111.14,101.72,76.9,71.1,68.5,0.372,0.579,13.9,0.406,0.515,13.4
2/11/16,70,60,Evansville,Illinois State,0,120,4.63,135,1.8,3.4,102.57,95.78,67.2,66.1,67.7,0.385,0.508,16.1,0.369,0.515,17.5,72,10.56,90,5,8.1,107.39,94.73,74.3,65.3,68.9,0.25,0.575,16.3,0.324,0.496,16.3
2/11/16,77,56,Oral Roberts,IUPUI,1,207,-4.05,247,-4.7,-5.86,95.92,102.23,68.2,73.8,70,0.295,0.508,16.6,0.301,0.545,15.7,174,-0.99,190,-1.3,-2.69,104.97,107.15,76,76.9,71.2,0.282,0.551,14.9,0.324,0.544,13.8
2/11/16,93,92,Lipscomb,Jacksonville,1,271,-9.9,273,-6.5,-9.34,96.82,108.33,76.4,76,72.2,0.36,0.534,13.8,0.421,0.545,15.6,274,-10.14,266,-5.8,-8.85,98.56,109.24,78.5,81.5,73.8,0.457,0.552,16.3,0.401,0.559,15.5
2/11/16,56,52,College of Charleston,James Madison,0,91,8.5,93,4.8,6.17,106.31,96.22,75.2,68.7,67.9,0.419,0.554,14.9,0.424,0.5,13.5,122,4.16,125,2.3,2.37,95.83,91.22,65.4,62,65.2,0.346,0.51,16.5,0.346,0.516,19.2
2/11/16,88,80,Winthrop,Longwood,1,295,-12.51,286,-7.2,-11.42,96.84,111.65,72.6,75.8,69.8,0.342,0.545,17.7,0.429,0.56,15.4,157,0.69,168,-0.1,-1.42,105.05,106.02,82.2,75.9,72.9,0.411,0.59,15.3,0.326,0.515,13.7
2/11/16,77,72,Pacific,Loyola Marymount,0,218,-5.21,233,-4,-3.63,102.19,106.5,71.2,74.8,68,0.352,0.512,14,0.396,0.572,17.7,227,-5.63,211,-2.4,-3.57,100.19,104.08,69.6,71.8,67.8,0.369,0.532,17.3,0.367,0.536,15.2
2/11/16,108,95,Maine,Massachusetts-Lowell,0,315,-14.99,311,-8.6,-13.59,96.71,114.25,76.6,82.8,74.3,0.387,0.564,18.8,0.352,0.574,16.6,336,-18.23,333,-11.5,-17.39,91.35,112.68,76,86.9,77.8,0.353,0.518,18.3,0.315,0.587,18.2
2/11/16,79,70,Wofford,Mercer,1,182,-1.67,179,-0.8,-3.11,102.5,104.77,71.9,68.8,65.7,0.313,0.537,15.9,0.446,0.518,14.1,187,-2.22,186,-1.1,-3.75,103.82,107.81,71.8,71.7,66,0.384,0.565,15.7,0.295,0.567,15.5
2/11/16,73,63,Louisiana Tech,Middle Tennessee,1,119,4.76,146,1.3,2.66,103.01,97.87,72.5,68.9,69.1,0.354,0.537,15,0.349,0.529,17.1,154,0.87,139,1.5,-0.07,102.81,101.64,79.5,72.6,72.9,0.352,0.547,14.7,0.332,0.512,16.9
2/11/16,93,85,Oakland,Milwaukee,0,114,5.2,111,3.6,2.89,110.23,104.34,79.3,72.5,68.5,0.437,0.577,13.8,0.319,0.536,13.9,79,9.6,73,6.5,6.3,113.94,104.42,86.4,78.5,74.8,0.363,0.577,13.2,0.351,0.527,14.2
2/11/16,70,64,SIU-Edwardsville,Murray State,0,163,-0.1,155,0.8,-1.58,104.31,104.59,71.4,67.5,65.6,0.367,0.557,15.6,0.334,0.554,17.8,,,,,,,,,,,,,,,,
2/11/16,87,76,McNeese State,New Orleans,1,316,-15.01,303,-8.1,-14.21,92.95,110.75,75,77.5,74,0.264,0.509,17,0.367,0.56,19.2,327,-16.44,335,-11.7,-15.24,93.38,112.08,71.8,79.3,70.5,0.352,0.508,15.3,0.309,0.548,13.8
2/11/16,86,72,VMI,North Carolina-Greensboro,1,220,-5.27,242,-4.5,-6.01,99.86,106.97,72.6,73.4,68.7,0.408,0.543,15.2,0.398,0.554,15.5,309,-14.19,313,-8.8,-12.96,93.35,110.63,69.4,75.5,69.9,0.442,0.519,16.5,0.358,0.553,16
2/11/16,95,85,Eastern Washington,North Dakota,1,199,-3.35,227,-3.4,-3.68,97.38,101.53,75,71.7,72.3,0.293,0.541,16,0.385,0.527,17.6,197,-3.26,176,-0.7,-4.47,108.92,113.6,81.4,77,70.4,0.465,0.594,14.1,0.273,0.564,14.6
2/11/16,72,58,South Dakota,North Dakota State,1,145,2.07,148,1.1,-0.93,99.61,98.84,68.8,64.5,65.8,0.343,0.533,14,0.313,0.507,15.3,216,-4.96,225,-3.2,-5.58,103.15,109.43,76.3,79.3,71.7,0.289,0.546,14.8,0.383,0.568,16.7
2/11/16,101,91,Kennesaw State,North Florida,1,177,-1.19,172,-0.3,-1.41,111.33,111.91,84.3,79.5,72.4,0.485,0.607,14,0.269,0.531,12.6,261,-8.57,283,-7,-8.58,97.82,108.37,72.2,77.4,70.4,0.278,0.527,16,0.351,0.556,15.6
2/11/16,67,47,Old Dominion,North Texas,1,289,-11.89,306,-8.1,-9.83,98.08,109.94,74.6,78.3,71.9,0.308,0.534,16.5,0.343,0.557,15.1,100,7.52,110,3.6,4.66,104.56,95.67,68.5,61.6,62.8,0.237,0.51,11.9,0.365,0.498,15
